Country Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
China,0.23000742705019,0.238149072179523,0.936953098904162,0.989361480466125,0.354407681357222,0.272299699851684,0.244746938026674,0.391534135167324,0.439915720278624,0.368920082685373,0.380738007868869,0.723905741810109,0.427324266961696,0.509316558270988,0.407733392421481,0.600603658709831,0.869591810842407,0.483189177266972,1.23504826215274,0.860302680636106,0.952058055308839,0.6412017216235,0.761392112546951,0.762458596140564,1.1753910144722,1.57654510688398,1.92663060917517,1.12337325985037,1.02934526912133,0.958755615881572,1.04659236050306,1.00332844893289,1.17466002251054,1.04132464295392
India,0.0018692810140648,-0.0040724851731805,0.0083273171278129,0.0001255445844372,0.025233623773425,0.0325270506385137,0.0609128570671868,0.0271526322938465,0.0112953313643807,0.0172959494479426,0.108782631590979,0.217149784945817,0.24489711812445,0.203693408823168,0.259050391934576,0.321892640703742,1.49286739751702,1.39932621277986,1.60618945056937,1.19947294730463,0.95296916878089,0.69158728254293,0.467994186384561,0.0950572712594903,0.573112117006006,0.357212265552239,0.219945069521243,0.418263547234981,0.422422743097241,0.463417725968867,0.41582372990681,0.544277281292014,0.433349562244064,0.3909544723235
United States,1.00517445159802,0.800080673854023,0.901335163098415,1.20725067758402,1.23489893836291,1.44062324560663,1.2760862526294,1.41508906037527,1.92831875563635,2.56962496360775,1.81807504317648,1.38009808986622,1.63769083442125,1.70400080304108,3.0612916417155,0.403330051689533,2.05420936633655,3.61946764967361,2.32624380647565,2.15910728966788,2.32459747580084,2.79886859594767,2.32090990693351,2.32689637024758,2.2008516743792,1.65111061103571,1.59434398872252,2.0875528793395,-0.632826949133145,0.534012781234674,1.32407101268821,1.44932419559845,1.50912200958759,1.65960702731833
